op,gas_costs,Bsize,Esize,Msize,B,E,M,tx_hash,tx_index,block_number,eip2565_cost,eip7883_cost,cost_increase,cost_ratio,from_address,to_address,value,gas_used,gas_price,transaction_type,eth_cost_current,eth_cost_eip7883,eth_cost_increase
STATICCALL,1349,32,32,32,0x123754fe546746a55bb2e27041431c8639b9ea842b22f385b34b74332bdd941d,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xbe2313305ac2986d7c3ac615d63394d0e25e195fc38945690d89a843fe6e15ac,3,22580958,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3793816827.0,2.0,5.117858899623e-06,5.117858899623e-06,0.0
STATICCALL,200,32,32,32,0x28a0f60ab2492b85859f962fc90df8857d62ca366ee977239fb2e1a82572763,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x9e30a00225f2549b161fcfcb5cad1a5ec5803d002cd4c76029c37a900f9b9448,4,22580958,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3793816827.0,2.0,7.587633654e-07,1.8969084135e-06,1.1381450481e-06
STATICCALL,200,32,32,32,0x254d212b3e5bb80b00959b208469ebb059b447567a6415d3881b7d9bfc4cf854,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x9e30a00225f2549b161fcfcb5cad1a5ec5803d002cd4c76029c37a900f9b9448,4,22580958,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3793816827.0,2.0,7.587633654e-07,1.8969084135e-06,1.1381450481e-06
STATICCALL,1349,32,32,32,0x117d078cf07c0d554edff80e09d1a49aeba5c54b4fb22559b35bed6c91d55d6,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x9e30a00225f2549b161fcfcb5cad1a5ec5803d002cd4c76029c37a900f9b9448,4,22580958,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3793816827.0,2.0,5.117858899623e-06,5.117858899623e-06,0.0
STATICCALL,1349,32,32,32,0x24ca7fee5a12ba0d3d8c03761931fd3fa096d732ff116df1a4e2db97acf5bfc2,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x9e30a00225f2549b161fcfcb5cad1a5ec5803d002cd4c76029c37a900f9b9448,4,22580958,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3793816827.0,2.0,5.117858899623e-06,5.117858899623e-06,0.0
STATICCALL,1349,32,32,32,0x52626c892e4a7eba48ad323c922b61d14237ac5004e12a5a2d2c4bf13bb7ad7,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x9e30a00225f2549b161fcfcb5cad1a5ec5803d002cd4c76029c37a900f9b9448,4,22580958,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3793816827.0,2.0,5.117858899623e-06,5.117858899623e-06,0.0
STATICCALL,200,32,32,32,0xdddd6eec13a927dc5130af9f6a1cd98ffc53e5ac1b1b978bcd67a3a76c1432c,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x69e0783fda5717a208e6f0429c7be8893d509cc26b595bbd0dfacaff37e55eaa,28,22580958,200,500,300,2.5,0x415ed64d42bc0c37aeaaef79aa767d963ef38807,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,309953.0,3043816827.0,2.0,6.087633654e-07,1.5219084135e-06,9.131450481000001e-07
STATICCALL,200,32,32,32,0x25743e3ca6071ca831c40fdc3d06b033e1ebc7b204d4d5f06ef4e1fc30a43a4f,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x69e0783fda5717a208e6f0429c7be8893d509cc26b595bbd0dfacaff37e55eaa,28,22580958,200,500,300,2.5,0x415ed64d42bc0c37aeaaef79aa767d963ef38807,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,309953.0,3043816827.0,2.0,6.087633654e-07,1.5219084135e-06,9.131450481000001e-07
STATICCALL,1349,32,32,32,0x1063930f3a815bd62a0e035ee7b658499a51429b8563aa53db3c284b169cee61,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x69e0783fda5717a208e6f0429c7be8893d509cc26b595bbd0dfacaff37e55eaa,28,22580958,1349,1349,0,1.0,0x415ed64d42bc0c37aeaaef79aa767d963ef38807,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,309953.0,3043816827.0,2.0,4.106108899623e-06,4.106108899623e-06,0.0
STATICCALL,1349,32,32,32,0x2cccefbbfbbd4ef781ac6a90d0c97286009ced02d165424f4dc7994ebfa873bc,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x69e0783fda5717a208e6f0429c7be8893d509cc26b595bbd0dfacaff37e55eaa,28,22580958,1349,1349,0,1.0,0x415ed64d42bc0c37aeaaef79aa767d963ef38807,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,309953.0,3043816827.0,2.0,4.106108899623e-06,4.106108899623e-06,0.0
STATICCALL,1349,32,32,32,0x1cc608c01ade226273da4877d3f4f4d903fd35b803c8d40e29352a3b14a5492f,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x69e0783fda5717a208e6f0429c7be8893d509cc26b595bbd0dfacaff37e55eaa,28,22580958,1349,1349,0,1.0,0x415ed64d42bc0c37aeaaef79aa767d963ef38807,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,309953.0,3043816827.0,2.0,4.106108899623e-06,4.106108899623e-06,0.0
STATICCALL,200,32,32,32,0x1f123fec5c3a459721797112063e2ad78cb8efa8ef4a93274511aa3349e797cf,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xd0b151662eadbbb6efaf08bce1f2ed837d1f62137bf427ed5b864e687a3f12ab,144,22580957,200,500,300,2.5,0x415ed64d42bc0c37aeaaef79aa767d963ef38807,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310025.0,2755732485.0,2.0,5.51146497e-07,1.3778662425e-06,8.267197455000001e-07
STATICCALL,200,32,32,32,0x2cb107fe40e4fd25f99302e1da5e676085abd71f83fa0a96d07cead8d94cb164,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xd0b151662eadbbb6efaf08bce1f2ed837d1f62137bf427ed5b864e687a3f12ab,144,22580957,200,500,300,2.5,0x415ed64d42bc0c37aeaaef79aa767d963ef38807,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310025.0,2755732485.0,2.0,5.51146497e-07,1.3778662425e-06,8.267197455000001e-07
STATICCALL,1349,32,32,32,0x273a622412f9b7a7d15e4e66192ad3da277bac1fb1b7386093eecf16d109c99e,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xd0b151662eadbbb6efaf08bce1f2ed837d1f62137bf427ed5b864e687a3f12ab,144,22580957,1349,1349,0,1.0,0x415ed64d42bc0c37aeaaef79aa767d963ef38807,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310025.0,2755732485.0,2.0,3.717483122265e-06,3.717483122265e-06,0.0
STATICCALL,1349,32,32,32,0x272d7407fcb801acf4f23d2b446712d6836c1a4d1f09fe25806e4b09482a514e,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xd0b151662eadbbb6efaf08bce1f2ed837d1f62137bf427ed5b864e687a3f12ab,144,22580957,1349,1349,0,1.0,0x415ed64d42bc0c37aeaaef79aa767d963ef38807,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310025.0,2755732485.0,2.0,3.717483122265e-06,3.717483122265e-06,0.0
STATICCALL,1349,32,32,32,0x109f6c95e483af3206177043ebc1cb9653fe65c0aaff8d6b91ab15fc80a1334e,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xd0b151662eadbbb6efaf08bce1f2ed837d1f62137bf427ed5b864e687a3f12ab,144,22580957,1349,1349,0,1.0,0x415ed64d42bc0c37aeaaef79aa767d963ef38807,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310025.0,2755732485.0,2.0,3.717483122265e-06,3.717483122265e-06,0.0
STATICCALL,200,32,32,32,0x1cc06be46e655f7960d4a8475116ba783a09c9dd239f60afab026a072d4c6b65,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x3cc5256aff1609476464d0546d847cb44fd37f3bffff2787042330f2e8ec2137,57,22580956,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310061.0,3735747898.0,2.0,7.471495796e-07,1.867873949e-06,1.1207243694e-06
STATICCALL,200,32,32,32,0x2b229f8958cad4075527b2e00bc80bd00116dbeb8af85cbf61e1ff93462a3b3,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x3cc5256aff1609476464d0546d847cb44fd37f3bffff2787042330f2e8ec2137,57,22580956,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310061.0,3735747898.0,2.0,7.471495796e-07,1.867873949e-06,1.1207243694e-06
STATICCALL,1349,32,32,32,0x35bd37955e287f5b310fe59f957a34250a85d36c6423c64d0fa233668f8de77,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x3cc5256aff1609476464d0546d847cb44fd37f3bffff2787042330f2e8ec2137,57,22580956,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310061.0,3735747898.0,2.0,5.039523914402e-06,5.039523914402e-06,0.0
STATICCALL,1349,32,32,32,0x5b35e78a065abd0c4a9e2b0ae719c9fc20a1f010dd77c2f41d1c3c113955884,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x3cc5256aff1609476464d0546d847cb44fd37f3bffff2787042330f2e8ec2137,57,22580956,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310061.0,3735747898.0,2.0,5.039523914402e-06,5.039523914402e-06,0.0
STATICCALL,1349,32,32,32,0x10ac7ad03a7368343f5980bf9f12dcda5ede197ce71e7c09f253f785adc5468e,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x3cc5256aff1609476464d0546d847cb44fd37f3bffff2787042330f2e8ec2137,57,22580956,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310061.0,3735747898.0,2.0,5.039523914402e-06,5.039523914402e-06,0.0
STATICCALL,200,32,32,32,0x12af3e77f782cac83f3781213c09f21d8c172d2c2e92836da18a71d96f188a8d,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xd803449e8f8770af8e61cc6e7323cb5827d29982ee038fbc5fefd434c01bf5c2,58,22580956,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3735747898.0,2.0,7.471495796e-07,1.867873949e-06,1.1207243694e-06
STATICCALL,200,32,32,32,0xb1c21021f2ac57cc6158a5cf08d25d3a5f636d50b2b0ff5c3035ff3b371cbcb,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xd803449e8f8770af8e61cc6e7323cb5827d29982ee038fbc5fefd434c01bf5c2,58,22580956,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3735747898.0,2.0,7.471495796e-07,1.867873949e-06,1.1207243694e-06
STATICCALL,1349,32,32,32,0xa5edb4e5d04aa2b7b2aa7f57bb044ddb2ee314399351d7c4820a1e8d4e29d11,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xd803449e8f8770af8e61cc6e7323cb5827d29982ee038fbc5fefd434c01bf5c2,58,22580956,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3735747898.0,2.0,5.039523914402e-06,5.039523914402e-06,0.0
STATICCALL,1349,32,32,32,0x3dac931c62a943712a2c01f4e722ee30830a86bdcc569425c9a6cdd7fef60cc,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xd803449e8f8770af8e61cc6e7323cb5827d29982ee038fbc5fefd434c01bf5c2,58,22580956,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3735747898.0,2.0,5.039523914402e-06,5.039523914402e-06,0.0
STATICCALL,1349,32,32,32,0x147255d27ba141bfbf219b93359aaa7d3d1afa9e40894c3870b83d6945a8f47b,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0xd803449e8f8770af8e61cc6e7323cb5827d29982ee038fbc5fefd434c01bf5c2,58,22580956,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310085.0,3735747898.0,2.0,5.039523914402e-06,5.039523914402e-06,0.0
STATICCALL,200,32,32,32,0x11ad60c16f49123c4fad9059c64b4d81463df8f9bab171620cc82f543e9848f0,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x3ed0c2908d2ed7a54b2de43df4bbc13eb238b5017b5b2fe59a871204ecd16cd7,15,22580955,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310049.0,3549246923.0,2.0,7.098493846e-07,1.7746234615e-06,1.0647740769e-06
STATICCALL,200,32,32,32,0x43dc176f4661e6bb80f1b99c5e783d2370d72c097225eeac4adf2cb9133434e,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x3ed0c2908d2ed7a54b2de43df4bbc13eb238b5017b5b2fe59a871204ecd16cd7,15,22580955,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310049.0,3549246923.0,2.0,7.098493846e-07,1.7746234615e-06,1.0647740769e-06
STATICCALL,1349,32,32,32,0x252d0de276e09fdc3ea245b177680ccbf7702aaaf1a0a39a0bc5e8941674c819,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x3ed0c2908d2ed7a54b2de43df4bbc13eb238b5017b5b2fe59a871204ecd16cd7,15,22580955,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310049.0,3549246923.0,2.0,4.787934099127e-06,4.787934099127e-06,0.0
STATICCALL,1349,32,32,32,0x12ba465935949ada02880e1a3ddee9385076de5056e7230c40d0743d5c712e6c,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x3ed0c2908d2ed7a54b2de43df4bbc13eb238b5017b5b2fe59a871204ecd16cd7,15,22580955,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310049.0,3549246923.0,2.0,4.787934099127e-06,4.787934099127e-06,0.0
STATICCALL,1349,32,32,32,0x287ae044a8fd5fe6c33267548136b7bec012e13181f3134c47bc6b0691aabe8e,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x3ed0c2908d2ed7a54b2de43df4bbc13eb238b5017b5b2fe59a871204ecd16cd7,15,22580955,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310049.0,3549246923.0,2.0,4.787934099127e-06,4.787934099127e-06,0.0
STATICCALL,200,32,32,32,0x914183deddc1604430a0a8c046d230ffa248595a2ec8874c9d023fb19b406ba,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x1d79f0d532ba2cd72024ca821e7421f368c01527e1d267c5d84cddd3cb2497ca,16,22580955,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310049.0,3549246923.0,2.0,7.098493846e-07,1.7746234615e-06,1.0647740769e-06
STATICCALL,200,32,32,32,0x1580a8cd2540861b7922c477b4e086eddc5370443dcfee88c9d79c3ec696c403,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x1d79f0d532ba2cd72024ca821e7421f368c01527e1d267c5d84cddd3cb2497ca,16,22580955,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310049.0,3549246923.0,2.0,7.098493846e-07,1.7746234615e-06,1.0647740769e-06
STATICCALL,1349,32,32,32,0x214a756fd0d634c58c1e13e09aeb255a7ada6be7daa894eec72fcab5c0c71fc4,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x1d79f0d532ba2cd72024ca821e7421f368c01527e1d267c5d84cddd3cb2497ca,16,22580955,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310049.0,3549246923.0,2.0,4.787934099127e-06,4.787934099127e-06,0.0
STATICCALL,1349,32,32,32,0x2820e2200cc79b4d3377597f3db33db8d92ad4acf5d9cbee58048a86a6d730d1,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x1d79f0d532ba2cd72024ca821e7421f368c01527e1d267c5d84cddd3cb2497ca,16,22580955,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310049.0,3549246923.0,2.0,4.787934099127e-06,4.787934099127e-06,0.0
STATICCALL,1349,32,32,32,0x585bfc5e144a9111ab79188cfc48ead389d4186f65065988bb35baf9cf59df6,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x1d79f0d532ba2cd72024ca821e7421f368c01527e1d267c5d84cddd3cb2497ca,16,22580955,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310049.0,3549246923.0,2.0,4.787934099127e-06,4.787934099127e-06,0.0
STATICCALL,200,32,32,32,0x1884556440a27f50ed1988368a5697a0fad3e4be5f0dd1f98a354cf7207b8f5,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x880722045157ab0d42bbe3e9e4487175dc19460d6f33a39a258a7835d93e7894,4,22580953,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310025.0,3786606060.0,2.0,7.57321212e-07,1.89330303e-06,1.135981818e-06
STATICCALL,200,32,32,32,0x36151116860fc725d137cb146c6cb646066549854635c745c06e0f6f80d8829,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x880722045157ab0d42bbe3e9e4487175dc19460d6f33a39a258a7835d93e7894,4,22580953,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310025.0,3786606060.0,2.0,7.57321212e-07,1.89330303e-06,1.135981818e-06
STATICCALL,1349,32,32,32,0x28e4cb2315d2a80dff6ac884eed3c7123d59fe088843ed0205646cd543f70f2d,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x880722045157ab0d42bbe3e9e4487175dc19460d6f33a39a258a7835d93e7894,4,22580953,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310025.0,3786606060.0,2.0,5.10813157494e-06,5.10813157494e-06,0.0
STATICCALL,1349,32,32,32,0x20ff00015b521ccc5776144a626b33856fa5fcbcc130a6da3bbd95985b03c2f2,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x880722045157ab0d42bbe3e9e4487175dc19460d6f33a39a258a7835d93e7894,4,22580953,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310025.0,3786606060.0,2.0,5.10813157494e-06,5.10813157494e-06,0.0
STATICCALL,1349,32,32,32,0x2a2b879471501b7e5a5ab72fdbfd2ed78fdb1e340fb7433959c8b98876e3cff3,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x880722045157ab0d42bbe3e9e4487175dc19460d6f33a39a258a7835d93e7894,4,22580953,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310025.0,3786606060.0,2.0,5.10813157494e-06,5.10813157494e-06,0.0
STATICCALL,200,32,32,32,0xda032dcf67168a91a635201d72dfb118e6e35560ebba6c3f4da10dced3d0672,0x18,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x08aa38718029a90fb526930a3819f7bd7d9b1c12f0fadcd74ffefcd518120aa7,5,22580953,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310061.0,3786606060.0,2.0,7.57321212e-07,1.89330303e-06,1.135981818e-06
STATICCALL,200,32,32,32,0x6b317986b82ec0f1425be064184567bf7cf0ce39232b50945430a95949a6bda,0x800000,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x08aa38718029a90fb526930a3819f7bd7d9b1c12f0fadcd74ffefcd518120aa7,5,22580953,200,500,300,2.5,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310061.0,3786606060.0,2.0,7.57321212e-07,1.89330303e-06,1.135981818e-06
STATICCALL,1349,32,32,32,0x757547b9283423fe400dbb0958cf43cb9a1e4ea30ab274873e2bbceac6e4774,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x08aa38718029a90fb526930a3819f7bd7d9b1c12f0fadcd74ffefcd518120aa7,5,22580953,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310061.0,3786606060.0,2.0,5.10813157494e-06,5.10813157494e-06,0.0
STATICCALL,1349,32,32,32,0x2ba510f87f4d9795f4b1bd1674326b428f473c294660ba64dd3561bb39cc7609,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x08aa38718029a90fb526930a3819f7bd7d9b1c12f0fadcd74ffefcd518120aa7,5,22580953,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310061.0,3786606060.0,2.0,5.10813157494e-06,5.10813157494e-06,0.0
STATICCALL,1349,32,32,32,0x25c91c16fb8a4b157737960827a7087f99d225e52c4f1d10201bd63b5fff89b6,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593efffffff,0x30644e72e131a029b85045b68181585d2833e84879b9709143e1f593f0000001,0x08aa38718029a90fb526930a3819f7bd7d9b1c12f0fadcd74ffefcd518120aa7,5,22580953,1349,1349,0,1.0,0xcd0b5a01abe9c14f6efbc610c02ecf0fb69855da,0x8c0bfc04ada21fd496c55b8c50331f904306f564,0.0,310061.0,3786606060.0,2.0,5.10813157494e-06,5.10813157494e-06,0.0
STATICCALL,1360,32,32,32,0x25455f6dc431c7213cab7507d508b30eaf4918cad7cc5d80df612011c76665a6,0xffffffff00000000ffffffffffffffffbce6faada7179e84f3b9cac2fc63254f,0xffffffff000000,0xd2e54da71fb4ec66a63235a1fa358a4bb8d26422aa0ebf16034f15a076dac696,59,22580950,1360,1360,0,1.0,0x4337003fcd2f56de3977ccb806383e9161628d0e,0x5ff137d4b0fdcd49dca30c7cf57e578a026d2789,0.0,428107.0,2854856720.0,2.0,3.8826051392e-06,3.8826051392e-06,0.0
STATICCALL,1360,32,32,32,0x2cf02cee5699e8d91fa9c35656702270879715fdc82c4f116e9a04b88f039353,0xffffffff00000001000000000000000000000000fffffffffffffffffffffffd,0xffffffff000000,0xd2e54da71fb4ec66a63235a1fa358a4bb8d26422aa0ebf16034f15a076dac696,59,22580950,1360,1360,0,1.0,0x4337003fcd2f56de3977ccb806383e9161628d0e,0x5ff137d4b0fdcd49dca30c7cf57e578a026d2789,0.0,428107.0,2854856720.0,2.0,3.8826051392e-06,3.8826051392e-06,0.0
